USD,GBP,EUR,Date,Year
97.251,159.011,122.949,2014-07-08,2014
97.174,158.036,124.011,2014-07-09,2014
97.176,158.725,124.011,2014-07-10,2014
97.177,157.147,124.54,2014-07-11,2014
96.836,157.864,124.5,2014-07-14,2014
96.838,159.047,125.102,2014-07-15,2014
96.591,159.373,124.881,2014-07-16,2014
96.834,159.683,126.222,2014-07-17,2014
96.834,158.349,125.808,2014-07-18,2014
96.835,158.3,126.557,2014-07-21,2014
96.836,159.137,125.994,2014-07-22,2014
96.835,159.574,126.058,2014-07-23,2014
96.836,160.174,125.099,2014-07-24,2014
96.835,160.069,124.878,2014-07-25,2014
96.836,159.088,125.437,2014-07-28,2014
96.838,158.74,125.562,2014-07-29,2014
96.96,159.046,126.251,2014-07-30,2014
96.962,159.414,126.528,2014-07-31,2014
97.779,158.437,125.25,2014-08-01,2014
97.783,158.752,124.474,2014-08-04,2014
97.786,157.934,124.299,2014-08-05,2014
97.786,158.505,124.701,2014-08-06,2014
97.789,159.8,124.484,2014-08-07,2014
97.782,158.922,123.878,2014-08-08,2014
97.785,158.023,123.786,2014-08-11,2014
97.789,157.811,124.412,2014-08-13,2014
97.792,157.961,125.716,2014-08-14,2014
97.596,158.119,125.687,2014-08-15,2014
97.599,158.391,125.678,2014-08-18,2014
97.603,157.951,126.031,2014-08-19,2014
97.596,158.314,126.248,2014-08-20,2014
97.602,158.103,126.411,2014-08-21,2014
97.466,159.385,126.471,2014-08-22,2014
97.473,158.998,125.314,2014-08-25,2014
97.478,159.174,125.412,2014-08-26,2014
97.478,159.644,125.28,2014-08-27,2014
97.488,158.782,126.168,2014-08-29,2014
97.488,159.473,126.022,2014-09-01,2014
97.496,159.499,126.57,2014-09-02,2014
97.496,159.194,126.634,2014-09-03,2014
97.504,159.004,125.782,2014-09-04,2014
97.504,159.434,125.431,2014-09-05,2014
97.511,159.854,125.322,2014-09-08,2014
97.518,159.902,125.088,2014-09-09,2014
97.694,160.532,124.856,2014-09-10,2014
97.703,159.337,126.036,2014-09-11,2014
97.737,,126.274,2014-09-15,2014
97.748,160.489,126.421,2014-09-16,2014
97.772,159.764,127.17,2014-09-17,2014
98,159.804,126.782,2014-09-19,2014
98.022,159.657,127.584,2014-09-22,2014
98.043,158.855,127.362,2014-09-23,2014
98.065,159.366,125.37,2014-09-25,2014
98.152,159.428,125.248,2014-09-26,2014
98.174,159.894,125.311,2014-09-29,2014
98.196,160.357,124.793,2014-09-30,2014
98.205,160.359,125.063,2014-10-01,2014
98.228,160.577,125.036,2014-10-02,2014
98.243,160.581,125.111,2014-10-03,2014
98.265,160.581,125.186,2014-10-06,2014
98.297,160.101,125.187,2014-10-07,2014
98.297,160.384,125.357,2014-10-08,2014
98.396,160.142,125.36,2014-10-09,2014
98.422,160.157,125.36,2014-10-10,2014
98.52,160.157,124.986,2014-10-13,2014
98.544,160.317,125.206,2014-10-14,2014
98.642,160.477,125.018,2014-10-15,2014
98.665,160.637,125.029,2014-10-16,2014
98.665,160.986,125.029,2014-10-17,2014
98.695,160.988,125.155,2014-10-20,2014
98.726,157.516,125.279,2014-10-21,2014
98.722,155.943,125.405,2014-10-22,2014
98.752,156.567,125.677,2014-10-23,2014
98.851,157.311,125.678,2014-10-24,2014
98.886,156.784,120.528,2014-10-27,2014
98.985,156.784,116.665,2014-10-28,2014
99.044,156.068,117.039,2014-10-29,2014
99.292,156.712,117.209,2014-10-30,2014
99.436,158.83,117.272,2014-10-31,2014
99.436,159.448,117.272,2014-11-03,2014
99.559,158.165,117.596,2014-11-04,2014
99.609,158.296,117.991,2014-11-05,2014
99.715,159.12,118.631,2014-11-06,2014
99.725,160.281,119.194,2014-11-07,2014
99.731,160.97,117.283,2014-11-10,2014
99.745,161.174,117.326,2014-11-12,2014
100.75,162.142,117.628,2014-11-13,2014
100.775,162.774,118.257,2014-11-14,2014
100.825,161.946,119.144,2014-11-17,2014
100.825,162.481,119.56,2014-11-18,2014
100.837,163.144,119.51,2014-11-19,2014
100.822,163.739,120.159,2014-11-20,2014
100.822,163.548,119.422,2014-11-21,2014
100.824,163.228,119.355,2014-11-24,2014
100.895,162.656,119.784,2014-11-25,2014
100.902,162.645,119.929,2014-11-26,2014
100.902,161.971,118.934,2014-11-27,2014
100.906,161.546,118.781,2014-11-28,2014
101.41,161.53,118.579,2014-12-01,2014
101.413,160.254,118.219,2014-12-02,2014
101.413,158.911,117.507,2014-12-03,2014
101.679,158.834,117.041,2014-12-04,2014
101.78,157.502,116.681,2014-12-05,2014
101.78,157.545,114.362,2014-12-08,2014
101.782,157.336,112.486,2014-12-09,2014
101.79,156.432,112.651,2014-12-10,2014
101.883,157.605,112.72,2014-12-11,2014
101.985,159.029,112.412,2014-12-12,2014
102.087,159.262,113.169,2014-12-15,2014
102.087,159.268,113.074,2014-12-16,2014
102.108,159.465,113.597,2014-12-17,2014
102.118,159.975,115.148,2014-12-18,2014
102.118,160.073,116.48,2014-12-19,2014
102.118,159.065,116.82,2014-12-22,2014
102.22,159.324,117.721,2014-12-23,2014
102.256,159.216,117.988,2014-12-24,2014
102.46,160.338,116.507,2014-12-25,2014
102.665,161.717,116.309,2014-12-30,2014
102.786,161.19,115.742,2014-12-31,2014
102.991,161.881,115.903,2015-01-01,2015
102.992,160.968,117.503,2015-01-06,2015
103.132,158.67,119.052,2015-01-07,2015
103.135,158.992,117.61,2015-01-08,2015
103.135,159.234,117.508,2015-01-09,2015
102.827,160.257,116.796,2015-01-12,2015
103.008,162.067,114.903,2015-01-13,2015
102.853,162.987,114.854,2015-01-14,2015
102.862,161.986,114.795,2015-01-15,2015
102.862,161.805,115.105,2015-01-16,2015
102.966,163.736,116.546,2015-01-19,2015
103.068,163.344,117.105,2015-01-20,2015
103.171,164.895,116.906,2015-01-21,2015
103.395,165.833,116.185,2015-01-22,2015
103.396,166.105,116.864,2015-01-23,2015
103.609,167.887,117.075,2015-01-26,2015
103.61,167.193,118.049,2015-01-27,2015
103.611,164.534,118.708,2015-01-28,2015
103.651,164.6,118.909,2015-01-29,2015
103.652,165.847,120.701,2015-01-30,2015
103.652,165.794,121.468,2015-02-02,2015
103.948,168.23,121.485,2015-02-03,2015
103.948,169.515,121.012,2015-02-05,2015
103.953,170.629,122.847,2015-02-06,2015
103.963,171.119,122.984,2015-02-09,2015
103.974,172.22,122.239,2015-02-10,2015
103.985,172.306,121.551,2015-02-11,2015
104.068,171.124,122.56,2015-02-12,2015
104.329,169.53,123.627,2015-02-13,2015
104.485,170.081,124.304,2015-02-16,2015
104.767,171.208,124.651,2015-02-18,2015
105.082,169.923,123.935,2015-02-19,2015
105.403,169.534,121.88,2015-02-20,2015
105.413,168.53901,121.399,2015-02-23,2015
105.418,168.35781,121.507,2015-02-24,2015
105.704,167.69158,120.841,2015-02-25,2015
105.72,167.84976,120.402,2015-02-26,2015
105.747,167.33655,119.44849,2015-02-27,2015
105.8,168.98005,118.95632,2015-03-02,2015
105.827,168.57043,119.7358,2015-03-03,2015
105.827,178.56801,120.62658,2015-03-04,2015
106.092,177.40761,120.12103,2015-03-05,2015
106.092,177.62279,119.75007,2015-03-06,2015
106.354,179.32507,123.73635,2015-03-10,2015
106.354,181.53694,130.946,2015-03-11,2015
106.359,182.24262,129.3018,2015-03-12,2015
106.365,182.63117,130.47772,2015-03-13,2015
106.37,182.8431,131.63534,2015-03-16,2015
106.37,185.08565,132.17368,2015-03-17,2015
106.632,186.22311,132.19007,2015-03-18,2015
106.634,189.74343,132.26071,2015-03-19,2015
106.634,189.46918,132.37845,2015-03-20,2015
106.896,188.78953,133.37873,2015-03-23,2015
106.902,188.89711,133.36688,2015-03-24,2015
107.164,188.59714,136.09825,2015-03-25,2015
107.175,190.20435,135.1682,2015-03-26,2015
107.438,190.2768,135.47822,2015-03-27,2015
107.439,189.99906,134.11059,2015-03-30,2015
107.455,191.55065,134.09859,2015-03-31,2015
107.717,190.11635,135.07878,2015-04-01,2015
107.717,191.02583,135.13916,2015-04-02,2015
107.979,190.98912,134.68028,2015-04-06,2015
107.984,190.25502,136.19677,2015-04-07,2015
108.247,189.99821,134.58016,2015-04-08,2015
108.252,189.25934,135.69893,2015-04-09,2015
108.506,190.33815,135.80905,2015-04-10,2015
108.522,192.09767,134.9526,2015-04-13,2015
108.527,192.53136,134.59592,2015-04-14,2015
108.573,194.5715,135.90124,2015-04-15,2015
108.59,195.15835,136.48686,2015-04-16,2015
108.617,194.6125,138.34552,2015-04-17,2015
108.622,194.575,136.5736,2015-04-20,2015
108.628,194.6625,137.65968,2015-04-21,2015
108.645,194.56647,137.47239,2015-04-22,2015
108.65,195.57978,136.0125,2015-04-23,2015
108.664,195.37952,136.0125,2015-04-24,2015
108.691,193.97796,135.7,2015-04-27,2015
108.707,194.02802,135.85751,2015-04-28,2015
108.722,195.04472,136.45799,2015-04-29,2015
108.749,195.72052,137.62787,2015-04-30,2015
108.764,195.58442,137.13983,2015-05-04,2015
108.819,195.647,137.21491,2015-05-05,2015
108.834,195.00873,138.01432,2015-05-06,2015
108.888,195.08538,138.37725,2015-05-07,2015
108.903,195.81125,137.22698,2015-05-08,2015
108.957,194.01063,137.20194,2015-05-11,2015
108.985,194.17333,137.11434,2015-05-12,2015
109,195.21365,137.32819,2015-05-13,2015
109.028,195.40138,136.47717,2015-05-14,2015
109.048,195.56564,136.59089,2015-05-15,2015
109.075,195.15263,136.61592,2015-05-18,2015
109.184,195.57816,138.49431,2015-05-19,2015
109.212,195.15419,139.87099,2015-05-20,2015
109.349,196.03028,139.1337,2015-05-21,2015
109.377,196.40574,138.85836,2015-05-22,2015
109.487,196.81875,138.93346,2015-05-25,2015
109.596,197.67139,138.85947,2015-05-26,2015
109.626,194.70519,139.78562,2015-05-27,2015
109.70794,192.81753,141.29999,2015-05-28,2015
109.73861,192.50464,143.9658,2015-05-29,2015
109.7703,192.45457,143.6916,2015-06-01,2015
109.8802,191.69199,142.85306,2015-06-02,2015
109.91287,191.19289,140.73953,2015-06-03,2015
109.96832,191.10528,140.95229,2015-06-04,2015
116.29307,189.92878,140.06368,2015-06-05,2015
116.30998,198.49064,141.3159,2015-06-08,2015
116.32141,205.96904,139.327,2015-06-09,2015
117.03,206.5598,139.74002,2015-06-10,2015
117.03,206.21131,139.12674,2015-06-11,2015
117.743,206.73901,144.11849,2015-06-12,2015
117.743,208.86603,150.2783,2015-06-15,2015
117.743,208.83911,151.24397,2015-06-16,2015
118.48515,207.81332,151.40481,2015-06-17,2015
118.48515,205.43039,151.7863,2015-06-18,2015
119.238,205.37807,152.1094,2015-06-19,2015
119.238,208.85152,152.09594,2015-06-22,2015
119.238,204.62414,150.20558,2015-06-23,2015
119.988,203.99289,150.58254,2015-06-24,2015
119.988,204.08713,151.63377,2015-06-25,2015
120.757,204.26367,152.10497,2015-06-26,2015
120.757,205.058,150.75867,2015-06-29,2015
120.757,204.27713,151.31178,2015-06-30,2015
121.55,204.25172,150.54438,2015-07-01,2015
121.55,206.29815,150.84169,2015-07-02,2015
122.3505,206.5001,151.99953,2015-07-03,2015
122.3505,206.7559,150.97632,2015-07-06,2015
122.3505,204.96528,151.15247,2015-07-07,2015
123.14356,206.93092,151.52944,2015-07-08,2015
123.14356,208.15608,152.82192,2015-07-09,2015
123.91,207.94067,153.10465,2015-07-10,2015
123.91,208.41188,153.48162,2015-07-13,2015
123.91,208.30572,153.61625,2015-07-14,2015
124.86139,207.92875,153.42777,2015-07-15,2015
124.86139,206.74397,152.95655,2015-07-16,2015
125,206.6228,152.41802,2015-07-17,2015
125,206.24736,152.93076,2015-07-20,2015
125,205.80306,152.82305,2015-07-21,2015
125.099,205.77613,148.81096,2015-07-22,2015
125.099,206.94746,148.44745,2015-07-23,2015
125.139,207.23019,148.69089,2015-07-24,2015
125.139,207.36483,148.96016,2015-07-27,2015
125.139,205.30644,147.5465,2015-07-28,2015
125.149,203.96008,148.7986,2015-07-29,2015
125.149,203.1388,147.38493,2015-07-30,2015
125.15,203.44846,146.84639,2015-07-31,2015
125.15,204.58092,146.43011,2015-08-03,2015
125.15,204.97137,146.41665,2015-08-04,2015
125.151,204.64824,145.13761,2015-08-05,2015
125.151,204.6363,143.8451,2015-08-06,2015
125.152,204.83825,144.45204,2015-08-07,2015
125.152,205.5653,144.85595,2015-08-10,2015
125.153,205.33641,144.65399,2015-08-12,2015
125.153,204.07082,143.59143,2015-08-13,2015
125.154,203.6011,143.61835,2015-08-14,2015
125.154,203.19718,143.91456,2015-08-17,2015
125.154,202.98176,143.75299,2015-08-18,2015
125.155,202.25471,143.25483,2015-08-19,2015
125.155,202.90248,143.43093,2015-08-21,2015
125.155,202.16196,143.61942,2015-08-24,2015
125.155,201.21948,142.87891,2015-08-25,2015
125.156,203.68339,142.39421,2015-08-26,2015
125.156,202.95634,142.85304,2015-08-27,2015
125.15743,202.1081,142.63762,2015-08-28,2015
125.15743,202.72745,142.40873,2015-08-31,2015
125.15743,204.43889,146.62296,2015-09-01,2015
125.158,204.18308,145.61316,2015-09-02,2015
125.159,204.21152,147.25577,2015-09-04,2015
125.159,202.25921,147.72811,2015-09-08,2015
125.159,201.08783,147.59346,2015-09-09,2015
129.15,200.88586,147.83582,2015-09-10,2015
133.391,200.63004,147.75613,2015-09-11,2015
134.034,200.60312,147.06946,2015-09-14,2015
134.034,200.27998,146.01925,2015-09-15,2015
134.622,200.6839,145.81729,2015-09-16,2015
134.622,200.98011,146.28853,2015-09-21,2015
134.622,,147.24449,2015-09-22,2015
134.629,199.31055,147.08292,2015-09-23,2015
134.629,229.51637,147.55417,2015-09-24,2015
134.63,228.92798,147.86384,2015-09-25,2015
134.63,228.92798,147.74267,2015-09-28,2015
134.63,228.92798,147.10985,2015-09-29,2015
134.631,225.63139,168.83536,2015-09-30,2015
134.631,226.21978,168.94374,2015-10-01,2015
134.632,200.10782,168.94374,2015-10-02,2015
134.632,224.09848,168.94374,2015-10-05,2015
134.632,223.77332,168.17064,2015-10-06,2015
134.633,223.07799,168.30999,2015-10-07,2015
134.633,222.07153,184.476,2015-10-08,2015
134.633,221.23539,168.12419,2015-10-12,2015
134.633,220.97216,167.52031,2015-10-13,2015
134.633,219.54764,168.12527,2015-10-14,2015
134.633,218.51021,168.99238,2015-10-15,2015
134.633,221.15797,168.74463,2015-10-16,2015
134.633,220.29087,168.37302,2015-10-19,2015
134.633,221.26779,169.22464,2015-10-20,2015
134.634,221.53102,168.79108,2015-10-21,2015
134.634,221.579,167.81559,2015-10-22,2015
134.634,221.60987,167.56785,2015-10-26,2015
134.634,221.161,167.81668,2015-10-27,2015
134.635,223.11328,168.32765,2015-10-28,2015
134.635,225.38947,168.964,2015-10-29,2015
134.635,224.15073,169.0565,2015-10-30,2015
134.635,224.15073,168.174,2015-11-03,2015
134.635,225.29656,169.0421,2015-11-04,2015
134.635,226.73088,173.34674,2015-11-05,2015
134.636,228.03475,173.03705,2015-11-06,2015
134.636,227.37496,173.03705,2015-11-09,2015
134.636,233.8299,173.038,2015-11-10,2015
134.636,226.42832,175.551,2015-11-12,2015
134.637,226.95022,175.551,2015-11-13,2015
134.637,205.80795,175.551,2015-11-16,2015
134.637,225.73244,176.738,2015-11-17,2015
134.638,223.39177,176.738,2015-11-18,2015
134.638,223.10849,176.738,2015-11-19,2015
134.638,226.99909,184.48,2015-11-20,2015
134.638,220.68873,176.738,2015-11-23,2015
134.638,220.64128,176.738,2015-11-24,2015
134.639,206.00605,176.739,2015-11-25,2015
134.639,220.84688,176.739,2015-11-26,2015
134.639,221.89147,176.739,2015-11-27,2015
134.639,222.63479,176.739,2015-12-01,2015
134.64,223.90003,184.48,2015-12-02,2015
134.64,223.85259,176.739,2015-12-03,2015
134.64,225.0862,176.74,2015-12-04,2015
134.64,224.84896,176.74,2015-12-07,2015
134.64,226.19328,176.74,2015-12-08,2015
134.64,226.46214,176.74,2015-12-09,2015
134.64,224.02656,176.74,2015-12-10,2015
134.641,224.02656,176.74,2015-12-11,2015
134.641,222.76132,176.74,2015-12-14,2015
134.641,229.08752,176.74,2015-12-15,2015
134.642,229.01718,176.74,2015-12-16,2015
134.642,227.72842,176.74,2015-12-17,2015
134.642,225.67595,176.74,2015-12-18,2015
134.642,230.54459,177.802,2015-12-21,2015
134.642,226.78969,177.802,2015-12-22,2015
134.642,228.1335,177.802,2015-12-23,2015
134.642,230.61148,177.802,2015-12-24,2015
134.642,228.1335,177.802,2015-12-28,2015
134.642,228.75699,177.802,2015-12-29,2015
134.642,226.45487,178.655,2015-12-30,2015
134.642,227.30405,178.655,2015-12-31,2015
154.838,228.21171,178.655,2016-01-04,2016
154.838,228.37379,178.655,2016-01-05,2016
154.838,205.08651,178.655,2016-01-06,2016
154.838,230.99952,181.128,2016-01-07,2016
154.839,230.57811,181.128,2016-01-08,2016
154.839,233.32378,181.128,2016-01-11,2016
165.07822,233.40631,184.484,2016-01-12,2016
154.839,234.00051,181.128,2016-01-13,2016
154.839,237.7638,181.128,2016-01-14,2016
154.84,237.92885,184.452,2016-01-15,2016
154.84,237.61524,184.452,2016-01-18,2016
154.84,237.79681,184.452,2016-01-19,2016
154.84,239.26581,184.452,2016-01-20,2016
154.84,240.25615,184.452,2016-01-21,2016
154.84,240.96589,184.452,2016-01-22,2016
154.84,240.56975,184.452,2016-01-25,2016
154.84,242.12129,184.452,2016-01-26,2016
154.841,240.22314,184.452,2016-01-27,2016
154.841,239.2328,184.452,2016-01-28,2016
154.842,238.68811,184.452,2016-01-29,2016
154.842,238.68811,184.452,2016-02-01,2016
154.842,238.47354,184.452,2016-02-02,2016
154.843,238.2769,184.452,2016-02-03,2016
154.843,238.5575,184.452,2016-02-08,2016
154.843,236.82439,184.452,2016-02-09,2016
154.843,238.2769,184.452,2016-02-10,2016
154.843,238.574,184.453,2016-02-11,2016
157.092,240.91782,184.453,2016-02-12,2016
157.092,241.19842,184.453,2016-02-15,2016
157.092,239.64688,184.453,2016-02-16,2016
158.15347,239.00459,184.453,2016-02-17,2016
158.15347,240.95228,184.453,2016-02-18,2016
158.15347,242.63587,184.453,2016-02-19,2016
158.15347,242.80093,184.454,2016-02-22,2016
158.15347,241.24938,184.454,2016-02-23,2016
158.15446,241.48046,184.454,2016-02-24,2016
158.15446,238.09676,184.454,2016-02-25,2016
158.15446,238.06375,184.454,2016-02-26,2016
158.15446,239.73228,184.454,2016-02-29,2016
165.08218,238.57687,184.454,2016-03-01,2016
158.15446,238.62638,184.454,2016-03-02,2016
158.155,240.59059,184.454,2016-03-03,2016
158.155,238.85747,184.455,2016-03-04,2016
158.155,236.59615,184.455,2016-03-07,2016
158.155,233.9387,184.455,2016-03-09,2016
158.155,233.08039,184.455,2016-03-10,2016
158.155,234.15327,184.455,2016-03-11,2016
158.155,233.01436,184.455,2016-03-14,2016
158.155,235.73784,184.455,2016-03-15,2016
158.155,242.0101,184.455,2016-03-16,2016
158.155,243.34708,184.455,2016-03-17,2016
158.155,242.9689,184.455,2016-03-18,2016
159.106,431.904,184.455,2016-03-21,2016
159.106,241.92902,184.455,2016-03-22,2016
159.106,218.19334,184.455,2016-03-23,2016
159.106,221.79165,184.456,2016-03-24,2016
159.106,222.4519,385.758,2016-03-28,2016
159.106,218.31019,184.456,2016-03-29,2016
159.86931,219.152,184.456,2016-03-30,2016
159.86931,216.41198,184.456,2016-03-31,2016
159.86931,212.73111,184.456,2016-04-01,2016
159.86931,213.55642,184.457,2016-04-05,2016
159.86931,213.65546,184.457,2016-04-06,2016
162.08218,214.15064,184.457,2016-04-07,2016
162.08218,217.05572,184.457,2016-04-08,2016
162.08218,218.83839,184.457,2016-04-11,2016
165.08614,219.6967,184.457,2016-04-12,2016
162.08218,220.68707,184.457,2016-04-13,2016
162.08218,218.78887,184.457,2016-04-14,2016
165.05644,217.50139,184.457,2016-04-15,2016
165.05644,217.08874,184.457,2016-04-18,2016
165.05644,218.03089,184.457,2016-04-19,2016
165.05644,216.01713,184.457,2016-04-20,2016
165.05644,216.64437,184.457,2016-04-21,2016
165.05644,216.66088,184.457,2016-04-22,2016
165.05644,216.44629,184.458,2016-04-25,2016
165.05644,217.04182,184.458,2016-04-26,2016
165.05644,216.2,184.458,2016-04-27,2016
165.05644,219.20415,184.458,2016-04-28,2016
165.05644,219.68283,184.458,2016-04-29,2016
165.05644,216.76121,184.459,2016-05-02,2016
165.05644,215.37468,184.459,2016-05-04,2016
165.05644,214.6484,184.459,2016-05-05,2016
165.05644,214.79696,184.459,2016-05-06,2016
165.05644,214.30177,184.459,2016-05-09,2016
165.05644,213.54248,184.459,2016-05-10,2016
165.05743,214.73093,184.459,2016-05-11,2016
165.05743,214.1202,184.459,2016-05-12,2016
165.05743,214.78045,184.459,2016-05-16,2016
165.05743,216.94278,184.459,2016-05-17,2016
165.05743,216.10096,184.459,2016-05-18,2016
165.05743,216.28253,184.459,2016-05-19,2016
165.05743,217.66906,184.459,2016-05-20,2016
165.05743,218.42835,184.459,2016-05-23,2016
165.05842,217.94967,184.459,2016-05-24,2016
165.05842,218.16425,184.459,2016-05-25,2016
165.05842,215.9359,184.459,2016-05-26,2016
165.05842,216.01972,184.459,2016-05-27,2016
165.05842,216.36636,184.459,2016-05-30,2016
165.05842,219.37053,184.459,2016-05-31,2016
165.05842,220.0638,184.459,2016-06-01,2016
165.05842,219.60162,184.461,2016-06-02,2016
165.05842,220.84093,184.461,2016-06-03,2016
165.05941,219.78451,184.461,2016-06-06,2016
165.05941,219.78451,184.461,2016-06-07,2016
165.05941,219.30582,184.461,2016-06-08,2016
165.05941,217.86975,184.462,2016-06-09,2016
165.05941,217.30853,184.462,2016-06-10,2016
165.05941,217.85455,184.462,2016-06-13,2016
165.05941,216.25341,184.462,2016-06-14,2016
165.05941,213.94248,184.462,2016-06-15,2016
165.05941,214.27261,184.462,2016-06-16,2016
165.05941,213.92597,184.463,2016-06-17,2016
165.05941,213.94376,184.463,2016-06-20,2016
165.05941,214.538,184.463,2016-06-21,2016
165.05941,214.73609,184.463,2016-06-22,2016
165.0604,214.2739,184.463,2016-06-23,2016
338.562,214.43896,184.464,2016-06-24,2016
165.0604,,184.464,2016-06-27,2016
165.0604,210.47735,184.464,2016-06-28,2016
165.0604,212.06199,184.464,2016-06-30,2016
165.0604,208.7619,184.464,2016-07-01,2016
165.06139,205.51005,186.272,2016-07-04,2016
165.06139,204.50314,184.464,2016-07-05,2016
165.06139,202.20869,184.464,2016-07-06,2016
165.06139,201.91157,184.465,2016-07-07,2016
165.06139,201.35033,184.465,2016-07-08,2016
165.06139,201.21949,184.465,2016-07-11,2016
165.06139,200.65825,184.465,2016-07-12,2016
165.06139,203.10128,184.465,2016-07-13,2016
165.06139,202.85367,184.465,2016-07-14,2016
165.06139,202.441,184.467,2016-07-15,2016
165.06139,201.35396,184.467,2016-07-18,2016
165.06139,202.06376,184.467,2016-07-19,2016
165.06139,201.70061,184.467,2016-07-20,2016
165.06139,201.70061,184.467,2016-07-21,2016
165.06238,201.58506,184.469,2016-07-22,2016
165.06238,200.85874,184.469,2016-07-25,2016
165.06238,200.67716,184.469,2016-07-26,2016
165.06238,202.03075,186.276,2016-07-27,2016
165.06238,202.03075,184.469,2016-07-28,2016
165.06337,207.13145,184.469,2016-07-29,2016
165.06337,205.06929,184.469,2016-08-02,2016
165.06337,204.22742,184.469,2016-08-03,2016
165.06337,205.51499,184.469,2016-08-04,2016
165.06337,205.91239,184.469,2016-08-05,2016
165.06337,207.01838,184.47,2016-08-09,2016
165.06337,205.00449,184.47,2016-08-10,2016
165.06337,205.03751,184.47,2016-08-11,2016
165.06337,205.51622,184.471,2016-08-12,2016
165.06337,203.53534,184.471,2016-08-15,2016
165.06337,204.77339,184.471,2016-08-16,2016
165.06337,205.58225,184.471,2016-08-17,2016
165.06337,204.49276,184.471,2016-08-18,2016
165.06337,205.63177,184.471,2016-08-19,2016
165.06337,205.35238,184.471,2016-08-22,2016
165.06337,204.85715,184.471,2016-08-23,2016
165.06337,205.8476,184.471,2016-08-24,2016
165.06337,205.33587,184.471,2016-08-25,2016
165.06337,208.78592,184.472,2016-08-26,2016
165.06337,209.1821,184.472,2016-08-29,2016
165.06337,210.04049,184.472,2016-08-30,2016
165.06436,210.18905,184.472,2016-08-31,2016
165.06436,208.25768,184.472,2016-09-01,2016
165.06436,207.81198,184.472,2016-09-02,2016
165.06436,207.69643,184.472,2016-09-05,2016
165.06436,209.06655,184.472,2016-09-06,2016
165.06535,209.13258,184.472,2016-09-08,2016
165.06535,209.74335,184.472,2016-09-09,2016
165.06535,206.17898,184.472,2016-09-12,2016
165.06535,205.40313,184.472,2016-09-13,2016
165.06535,204.51172,184.472,2016-09-14,2016
165.06535,203.81841,184.472,2016-09-15,2016
165.06634,204.37966,184.473,2016-09-16,2016
165.06634,203.47297,184.473,2016-09-19,2016
165.06634,202.31744,184.473,2016-09-21,2016
165.06634,202.15236,184.473,2016-09-22,2016
165.06634,201.80691,184.473,2016-09-26,2016
165.06733,201.9885,184.474,2016-09-27,2016
165.06733,203.75482,184.474,2016-09-28,2016
165.06733,202.4177,184.474,2016-09-29,2016
165.06733,202.74907,184.475,2016-09-30,2016
165.06733,204.3008,184.475,2016-10-03,2016
165.06733,203.62398,184.475,2016-10-04,2016
165.06733,200.47099,184.475,2016-10-05,2016
165.06733,200.88368,184.476,2016-10-06,2016
165.06832,200.10782,184.476,2016-10-07,2016
165.06832,202.61822,184.476,2016-10-10,2016
165.06832,200.75282,184.476,2016-10-11,2016
165.06832,199.036,184.476,2016-10-12,2016
165.06832,203.69123,184.476,2016-10-13,2016
165.06832,203.14769,184.477,2016-10-14,2016
165.06931,203.09817,184.477,2016-10-17,2016
165.06931,205.55786,184.477,2016-10-18,2016
165.06931,205.27723,184.477,2016-10-19,2016
165.06931,208.06833,184.478,2016-10-20,2016
165.06931,207.8042,184.478,2016-10-21,2016
165.07129,207.54007,184.478,2016-10-24,2016
165.07129,206.53307,184.478,2016-10-25,2016
165.07129,207.02832,184.479,2016-10-26,2016
165.07129,209.6366,184.479,2016-10-27,2016
165.07129,206.07085,184.479,2016-10-28,2016
165.07129,204.30448,184.479,2016-10-31,2016
165.07129,206.13688,184.479,2016-11-01,2016
165.07129,207.47404,184.479,2016-11-03,2016
165.07129,205.70767,184.479,2016-11-04,2016
165.07129,206.66514,184.479,2016-11-07,2016
165.07228,204.23845,184.479,2016-11-08,2016
165.07228,205.08159,184.479,2016-11-09,2016
165.07228,206.3032,184.479,2016-11-10,2016
165.07327,204.23967,184.479,2016-11-14,2016
165.07327,205.08159,184.479,2016-11-15,2016
165.07327,205.60985,184.48,2016-11-16,2016
165.07327,206.13812,184.48,2016-11-17,2016
165.07327,207.3102,184.48,2016-11-18,2016
165.07327,206.00605,184.48,2016-11-21,2016
165.07327,203.19965,184.48,2016-11-22,2016
165.07327,202.52282,184.48,2016-11-23,2016
165.07327,202.0618,184.48,2016-11-24,2016
165.07327,202.44149,184.48,2016-11-25,2016
165.07426,201.56776,184.48,2016-11-28,2016
165.07426,201.15505,184.48,2016-11-29,2016
165.07426,200.56074,184.481,2016-11-30,2016
165.07426,201.93094,184.481,2016-12-01,2016
165.07426,200.29661,184.482,2016-12-02,2016
165.07426,201.41918,184.482,2016-12-05,2016
165.07426,203.86365,184.482,2016-12-06,2016
165.07426,204.5405,184.482,2016-12-07,2016
165.07426,204.27636,184.482,2016-12-08,2016
165.07426,205.72911,184.482,2016-12-09,2016
165.07426,205.48148,184.483,2016-12-12,2016
165.07426,206.27513,184.483,2016-12-13,2016
165.07426,206.25862,184.483,2016-12-14,2016
165.07426,207.82694,184.483,2016-12-15,2016
165.07525,206.95198,184.483,2016-12-16,2016
165.07525,205.08651,184.484,2016-12-19,2016
165.07525,205.76336,184.484,2016-12-20,2016
165.07525,206.30815,184.484,2016-12-21,2016
